Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.HipFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.HipAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.HipExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.KneeFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.AnklePlantarFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.SubTalarEversion
  2.690000000000000e+00, -3.180833615006710e-01, -1.301272096763859e-01,  3.062421015061140e-02,  1.529696499881175e-01, -2.804392397460764e-01,  3.157922881659819e-02
  2.700000000000000e+00, -3.288238094111841e-01, -1.311363950652256e-01,  2.562081751462665e-02,  1.592695863569150e-01, -2.873292326432562e-01,  2.214823723194393e-02
  2.710000000000000e+00, -3.398464992151367e-01, -1.314348463167636e-01,  2.050220892495890e-02,  1.661212371836301e-01, -2.930506735303521e-01,  1.141317273887558e-02
  2.720000000000000e+00, -3.508259554582830e-01, -1.307809295877271e-01,  1.546256967267576e-02,  1.737138991716463e-01, -2.974586039679850e-01, -7.124533302058241e-04
  2.730000000000000e+00, -3.613992176424201e-01, -1.289758740872364e-01,  1.071519772526859e-02,  1.822562072215923e-01, -3.003905801285560e-01, -1.425110402206271e-02
  2.740000000000000e+00, -3.712346269571713e-01, -1.258856452621502e-01,  6.443704062494452e-03,  1.919427983544188e-01, -3.016499324693377e-01, -2.912797802625042e-02
  2.750000000000000e+00, -3.800774297074199e-01, -1.214426520898990e-01,  2.770008267485466e-03,  2.029334480785384e-01, -3.009974005640921e-01, -4.516201024221615e-02
  2.760000000000000e+00, -3.877615152422780e-01, -1.156366373487290e-01, -2.533944763648631e-04,  2.153524526897102e-01, -2.981536652091233e-01, -6.208797230044272e-02
  2.770000000000000e+00, -3.942015389467067e-01, -1.085003669384519e-01, -2.640940298826487e-03,  2.292995445841568e-01, -2.928058231127277e-01, -7.957690402353768e-02
  2.780000000000000e+00, -3.993630477470484e-01, -1.001062060149476e-01, -4.460971762725257e-03,  2.448746797224446e-01, -2.846190321159149e-01, -9.726562596164487e-02
  2.790000000000000e+00, -4.032290472291462e-01, -9.056706554301108e-02, -5.822023418741178e-03,  2.622027484731401e-01, -2.732502689670382e-01, -1.147693569740340e-01
  2.800000000000000e+00, -4.057685197602450e-01, -8.004124596922702e-02, -6.855650252592218e-03,  2.814545192021976e-01, -2.583671947644344e-01, -1.316900733396112e-01
  2.810000000000000e+00, -4.069132481688699e-01, -6.873627835158413e-02, -7.693796982580284e-03,  3.028604471282813e-01, -2.396731444596425e-01, -1.476331358123845e-01
  2.820000000000000e+00, -4.065463036350693e-01, -5.690506736149503e-02, -8.441959183042658e-03,  3.267153630397499e-01, -2.169398198405162e-01, -1.622390769196173e-01
  2.830000000000000e+00, -4.045001360215569e-01, -4.482795492267622e-02, -9.159268057716953e-03,  3.533713125865899e-01, -1.900496762501900e-01, -1.752158460352304e-01
  2.840000000000000e+00, -4.005535582155064e-01, -3.278270202908073e-02, -9.857132075478194e-03,  3.832173693268157e-01, -1.590487800251368e-01, -1.863463039727885e-01
  2.850000000000001e+00, -3.944224145357226e-01, -2.101002296967835e-02, -1.051306058609829e-02,  4.166480769469566e-01, -1.242090413123308e-01, -1.954667149766501e-01
  2.860000000000000e+00, -3.857601361555192e-01, -9.681743679807564e-03, -1.109109442100033e-02,  4.540200412757850e-01, -8.609533711770587e-02, -2.024340398365487e-01
  2.870000000000000e+00, -3.741913396874160e-01,  1.118171859962880e-03, -1.157119131582869e-02,  4.955931141675131e-01, -4.562561817846111e-02, -2.070975995198339e-01
  2.880000000000000e+00, -3.593834853114192e-01,  1.138808008002945e-02, -1.198828438035015e-02,  5.414593253576417e-01, -4.098280149712975e-03, -2.092868859403378e-01
  2.890000000000000e+00, -3.411315055024613e-01,  2.116797104423362e-02, -1.246471829789229e-02,  5.914781337981853e-01,  3.685304136654231e-02, -2.088288693577865e-01
  2.900000000000000e+00, -3.194353972842334e-01,  3.049035002220712e-02, -1.320580697620825e-02,  6.452397539594530e-01,  7.540045571849760e-02, -2.055991554799993e-01
  2.910000000000000e+00, -2.945230016398769e-01,  3.932609668766651e-02, -1.445079227278854e-02,  7.020760841768288e-01,  1.097372984040041e-01, -1.995794161365200e-01
  2.920000000000000e+00, -2.668211780512480e-01,  4.756287415013882e-02, -1.639459557982884e-02,  7.611157149241129e-01,  1.382999319948648e-01, -1.908866301622334e-01
  2.930000000000000e+00, -2.368829079086907e-01,  5.501583259488574e-02, -1.911788042551084e-02,  8.213682813578693e-01,  1.599369031570744e-01, -1.797524663936750e-01
  2.940000000000000e+00, -2.052996448731533e-01,  6.146144436656220e-02, -2.255520146198526e-02,  8.818121185458339e-01,  1.740079468014551e-01, -1.664648526150325e-01
  2.950000000000000e+00, -1.726249617987243e-01,  6.668041338210351e-02, -2.650742116364045e-02,  9.414617423599901e-01,  1.804236467360024e-01, -1.513153197724492e-01
  2.960000000000000e+00, -1.393233422273457e-01,  7.050076939132932e-02, -3.068567113292337e-02,  9.994068935326486e-01,  1.796291468519752e-01, -1.345924135844586e-01
  2.970000000000000e+00, -1.057485910779436e-01,  7.283093740762947e-02, -3.477115513127309e-02,  1.054829860105266e+00,  1.725235454634316e-01, -1.166205254023840e-01
  2.980000000000000e+00, -7.215103255642022e-02,  7.367182271448192e-02, -3.847301780325151e-02,  1.107012525577548e+00,  1.603193599782905e-01, -9.781469330044285e-02
  2.990000000000000e+00, -3.870419512231592e-02,  7.310860624678206e-02, -4.156618319443827e-02,  1.155341459775623e+00,  1.443693810058126e-01, -7.872005818602353e-02
